1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01
6.528627522434237163e-01 6.859562446925979717e-01 6.851374127712228645e-01 6.606390884346962089e-01 6.233659215495332973e-01 6.458102845791009461e-01 6.362814414599810009e-01 6.473834942428314809e-01 6.556523194858439041e-01 6.627778237880738166e-01 6.705764702667180721e-01
-2.794801886018643877e+00 -2.762294470274050173e+00 -2.751539777396022401e+00 -2.740646561396045566e+00 -2.730614653024503458e+00 -2.674782048612430518e+00 -2.659633242184959556e+00 -2.648421018490146217e+00 -2.622770984748519218e+00 -2.609478516016762839e+00 -2.573818136698426073e+00
