1.853940395327756181e+07, 1.730897341657006368e+07, 1.658365185461111180e+07, 1.630294958357473835e+07, 1.621625770949508809e+07, 1.618283259364969283e+07, 1.613909268951667286e+07, 1.611507191162823141e+07, 1.611494689585074782e+07, 1.610472038442745246e+07, 1.612916576028856635e+07, 1.608498335807089880e+07, 1.610001351276045479e+07, 1.612772030996491760e+07, 1.609651759386808611e+07, 1.608189611665542610e+07, 1.608605904953365773e+07, 1.611580276102753356e+07, 1.613783609712784737e+07, 1.611093687816699408e+07, 1.610780632114464603e+07, 1.613467261296702735e+07, 1.611441260656008683e+07, 1.616245731585987844e+07
1.850332738873859867e+07, 1.727371270135051012e+07, 1.655122430526864529e+07, 1.627609682541497797e+07, 1.619588917302873917e+07, 1.615913683785449900e+07, 1.614023229301560298e+07, 1.615330153835456632e+07, 1.614229054757776484e+07, 1.610411602340263687e+07, 1.611690931318821758e+07, 1.608958657410439849e+07, 1.607921470663651824e+07, 1.611092714017990232e+07, 1.611192131548246928e+07, 1.615093562304155901e+07, 1.616133218917462230e+07, 1.614281468089102581e+07, 1.614816039985222183e+07, 1.616584730070142820e+07, 1.613645953606088087e+07, 1.617891217868228815e+07, 1.611659494776744023e+07, 1.617229890584182367e+07
