1.853893282449822500e+07, 1.722017647717545927e+07, 1.658319324933229759e+07, 1.630327464005833492e+07, 1.622106282425292768e+07, 1.616687566882342100e+07, 1.615730210213817097e+07, 1.613055099964568764e+07, 1.611599805476822704e+07, 1.610464430899482593e+07, 1.613711653342354484e+07
1.864905647956699878e+07, 1.729256083637503535e+07, 1.657311612680366263e+07, 1.632253302137522772e+07, 1.621607419606246985e+07, 1.615473481151235849e+07, 1.612910607263586856e+07, 1.613185450699835084e+07, 1.612749415584713221e+07, 1.610537249759902805e+07, 1.613995911138931848e+07
1.861993137938806042e+07, 1.732917515701735020e+07, 1.657063235443255119e+07, 1.635879176514221355e+07, 1.626360311877287738e+07, 1.618802062452851236e+07, 1.614967957935284078e+07, 1.615186423880326003e+07, 1.616194254895075411e+07, 1.615331379861885123e+07, 1.615719204464513995e+07
1.853940395327756181e+07, 1.730897341657006368e+07, 1.658365185461111180e+07, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
